Invoice_ID,Date,Product,Category,Region,Customer,Units_Sold,Unit_Price,Discount,Payment_Method,Salesperson,Sales,Cost,Profit,Month,Quarter,Year
INV-031430,2019-04-02,Product_22,Clothing,West,Customer_350,49,127.76,0.09,Credit Card,Salesperson_53,5696.82,3639.79,2057.03,4,2,2019
INV-039716,2020-03-01,Product_26,Sports,West,Customer_234,26,43.36,0.11,PayPal,Salesperson_77,1003.35,619.7,383.65,3,1,2020
INV-047102,2018-07-17,Product_43,Clothing,West,Customer_995,21,303.41,0.23,Bank Transfer,Salesperson_52,4906.14,3773.42,1132.72,7,3,2018
INV-036500,2022-11-22,Product_6,Home & Garden,West,Customer_715,31,70.41,0.07,Credit Card,Salesperson_3,2029.92,910.61,1119.31,11,4,2022
INV-007352,2020-07-28,Product_7,Toys,West,Customer_181,34,365.74,0.24,Credit Card,Salesperson_56,9450.72,6949.83,2500.89,7,3,2020
INV-033055,2021-06-02,Product_44,Electronics,East,Customer_30,9,484.55,0.05,Debit Card,Salesperson_64,4142.9,2124.24,2018.66,6,2,2021
INV-029382,2018-01-29,Product_31,Home & Garden,Central,Customer_566,32,151.7,0.02,Cash,Salesperson_78,4757.31,3054.2,1703.11,1,1,2018
INV-021772,2018-06-27,Product_15,Clothing,South,Customer_545,24,344.41,0.06,Debit Card,Salesperson_62,7769.89,3493.86,4276.03,6,2,2018
INV-002615,2019-11-09,Product_19,Clothing,North,Customer_633,10,261.96,0.26,Bank Transfer,Salesperson_33,1938.5,1473.06,465.44,11,4,2019
INV-014933,2022-02-03,Product_34,Home & Garden,East,Customer_529,28,121.77,0.12,PayPal,Salesperson_4,3000.41,1558.84,1441.57,2,1,2022
INV-038248,2019-07-08,Product_5,Electronics,North,Customer_325,41,163.32,0.25,PayPal,Salesperson_19,5022.09,4520.83,501.26,7,3,2019
INV-026081,2022-06-01,Product_47,Toys,Central,Customer_565,26,371.59,0.01,Debit Card,Salesperson_17,9564.73,4142.66,5422.07,6,2,2022
INV-016846,2019-09-22,Product_16,Electronics,North,Customer_855,9,399.27,0.22,PayPal,Salesperson_47,2802.88,1931.56,871.32,9,3,2019
INV-001336,2018-10-01,Product_48,Sports,East,Customer_287,1,189.06,0.12,Bank Transfer,Salesperson_63,166.37,119.1,47.27,10,4,2018
INV-006080,2021-11-05,Product_12,Electronics,South,Customer_397,42,359.36,0.23,Credit Card,Salesperson_36,11621.7,7259.06,4362.64,11,4,2021
INV-010490,2022-12-14,Product_31,Clothing,North,Customer_863,23,118.71,0.26,PayPal,Salesperson_14,2020.44,1883.48,136.96,12,4,2022
INV-000621,2018-06-22,Product_28,Toys,Central,Customer_24,45,38.08,0.02,Debit Card,Salesperson_98,1679.33,1022.57,656.76,6,2,2018
INV-018930,2018-01-23,Product_31,Sports,South,Customer_35,24,462.19,0.22,Debit Card,Salesperson_21,8652.2,6775.57,1876.63,1,1,2018
INV-045093,2022-03-21,Product_32,Toys,South,Customer_860,1,126.57,0.17,Debit Card,Salesperson_70,105.05,64.39,40.66,3,1,2022
INV-008316,2020-08-09,Product_10,Toys,North,Customer_483,32,464.81,0.07,Debit Card,Salesperson_20,13832.75,7989.69,5843.06,8,3,2020
INV-035444,2022-08-15,Product_31,Home & Garden,Central,Customer_233,39,72.75,0.14,Bank Transfer,Salesperson_44,2440.04,1217.9,1222.14,8,3,2022
INV-011222,2022-01-14,Product_31,Clothing,South,Customer_809,7,493.04,0.16,Credit Card,Salesperson_31,2899.08,2222.78,676.3,1,1,2022
INV-046549,2020-09-27,Product_38,Sports,West,Customer_44,2,223.28,0.28,Debit Card,Salesperson_13,321.52,282.05,39.47,9,3,2020
INV-025304,2018-10-15,Product_13,Home & Garden,East,Customer_468,20,156.09,0.06,PayPal,Salesperson_18,2934.49,2045.91,888.58,10,4,2018
INV-039455,2019-01-27,Product_30,Home & Garden,West,Customer_271,8,245.61,0.02,Debit Card,Salesperson_99,1925.58,1227.33,698.25,1,1,2019
INV-004509,2022-01-03,Product_5,Electronics,East,Customer_687,14,10.44,0.24,Bank Transfer,Salesperson_10,111.08,87.32,23.76,1,1,2022
INV-003483,2020-03-03,Product_14,Electronics,Central,Customer_384,11,198.78,0.12,Bank Transfer,Salesperson_93,1924.19,1506.66,417.53,3,1,2020
INV-045764,2020-12-04,Product_20,Sports,West,Customer_418,47,421.81,0.03,Cash,Salesperson_77,19230.32,9402.2,9828.12,12,4,2020
INV-026771,2021-12-17,Product_48,Electronics,East,Customer_73,3,474.18,0.24,Bank Transfer,Salesperson_62,1081.13,872.89,208.24,12,4,2021
INV-006544,2020-01-02,Product_20,Sports,North,Customer_917,24,257.51,0.13,Cash,Salesperson_6,5376.81,4225.5,1151.31,1,1,2020
INV-027530,2022-12-22,Product_37,Home & Garden,North,Customer_842,18,25.2,0.23,Cash,Salesperson_90,349.27,226.78,122.49,12,4,2022
INV-031197,2018-02-13,Product_44,Electronics,West,Customer_120,6,222.02,0.1,Cash,Salesperson_83,1198.91,768.29,430.62,2,1,2018
INV-025897,2021-08-13,Product_27,Toys,East,Customer_416,47,201.62,0.05,Bank Transfer,Salesperson_39,9002.33,5969.76,3032.57,8,3,2021
INV-029824,2020-06-01,Product_38,Toys,East,Customer_91,11,295.64,0.21,Cash,Salesperson_12,2569.11,1669.38,899.73,6,2,2020
INV-046255,2020-11-29,Product_49,Electronics,East,Customer_753,24,180.97,0.28,Debit Card,Salesperson_67,3127.16,2518.37,608.79,11,4,2020
INV-032038,2022-02-23,Product_30,Sports,North,Customer_195,35,351.1,0.12,Cash,Salesperson_38,10813.88,7898.29,2915.59,2,1,2022
INV-036267,2022-03-16,Product_38,Electronics,Central,Customer_67,8,241.36,0.29,Credit Card,Salesperson_46,1370.92,1255.81,115.11,3,1,2022
INV-009021,2020-03-06,Product_50,Electronics,Central,Customer_541,17,301.52,0.13,Debit Card,Salesperson_29,4459.48,2475.01,1984.47,3,1,2020
INV-016515,2022-07-21,Product_11,Home & Garden,North,Customer_832,37,207.1,0.01,Debit Card,Salesperson_18,7586.07,4521.86,3064.21,7,3,2022
INV-036092,2020-10-20,Product_6,Clothing,West,Customer_437,38,212.97,0.03,,Salesperson_11,7850.07,5363.15,2486.92,10,4,2020
INV-007211,2019-10-25,Product_20,Electronics,South,Customer_398,27,250.31,0.13,Cash,Salesperson_58,5879.78,4688.01,1191.77,10,4,2019
INV-015896,2020-11-30,Product_23,Sports,North,Customer_914,38,224.32,0.14,Bank Transfer,Salesperson_57,7330.78,4450.02,2880.76,11,4,2020
INV-012616,2018-11-23,Product_45,Sports,South,Customer_997,22,249.21,0.1,Credit Card,Salesperson_4,4934.36,3749.31,1185.05,11,4,2018
INV-008564,2019-12-13,Product_44,Electronics,North,Customer_411,48,434.12,0.25,PayPal,Salesperson_72,15628.32,10534.08,5094.24,12,4,2019
INV-012039,2018-10-12,Product_32,Clothing,South,Customer_490,19,13.98,0.29,Credit Card,Salesperson_25,188.59,117.08,71.51,10,4,2018
INV-023813,2018-04-07,Product_23,Home & Garden,Central,Customer_42,43,150.08,0.03,Credit Card,Salesperson_43,6259.84,4494.24,1765.6,4,2,2018
INV-032813,2021-12-23,Product_10,Clothing,East,Customer_331,25,386.67,0.03,Credit Card,Salesperson_59,9376.75,5959.47,3417.28,12,4,2021
INV-025045,2019-01-27,Product_31,Home & Garden,Central,Customer_912,13,32.02,0.26,Bank Transfer,Salesperson_96,308.03,203.7,104.33,1,1,2019
INV-004946,2019-06-28,Product_44,Home & Garden,Central,Customer_589,49,47.51,0.18,Cash,Salesperson_76,1908.95,1378.34,530.61,6,2,2019
INV-037404,2018-10-25,Product_21,Sports,Central,Customer_776,14,185.78,0.25,Bank Transfer,Salesperson_99,1950.69,1775.43,175.26,10,4,2018
INV-015018,2019-05-21,Product_11,,East,Customer_275,30,64.16,0.29,Credit Card,Salesperson_32,1366.61,1208.58,158.03,5,2,2019
INV-042175,2020-07-30,Product_10,Clothing,West,Customer_531,8,24.7,0.09,Cash,Salesperson_94,179.82,79.86,99.96,7,3,2020
INV-035249,2019-01-29,Product_35,Toys,North,Customer_224,20,437.1,0.03,Debit Card,Salesperson_54,8479.74,4667.54,3812.2,1,1,2019
INV-006742,2020-12-12,Product_22,Electronics,Central,Customer_85,7,354.09,0.1,Debit Card,Salesperson_22,2230.77,1443.08,787.69,12,4,2020
INV-034197,2018-05-16,Product_43,Clothing,East,Customer_890,17,166.44,0.01,Cash,Salesperson_16,2801.19,1377.03,1424.16,5,2,2018
INV-022144,2019-12-20,Product_13,Toys,East,Customer_595,38,476.2,0.1,Cash,Salesperson_14,16286.04,11544.43,4741.61,12,4,2019
INV-022119,2022-07-11,Product_48,Home & Garden,South,Customer_796,2,372.62,0.27,Bank Transfer,Salesperson_37,544.03,435.29,108.74,7,3,2022
INV-002154,2022-06-12,Product_43,Home & Garden,West,Customer_619,48,369.54,0.26,Bank Transfer,Salesperson_19,13126.06,11253.41,1872.65,6,2,2022
INV-021141,2020-11-27,Product_12,Sports,South,Customer_731,37,304.99,0.23,Bank Transfer,Salesperson_62,8689.17,7271.96,1417.21,11,4,2020
INV-006010,2020-12-15,Product_32,Electronics,North,Customer_334,45,342.92,0.0,Bank Transfer,Salesperson_44,15431.4,8723.27,6708.13,12,4,2020
INV-047885,2021-10-10,Product_5,Sports,West,Customer_307,10,34.44,0.05,Bank Transfer,Salesperson_73,327.18,194.25,132.93,10,4,2021
INV-025495,2020-11-17,Product_8,Electronics,South,Customer_174,9,325.87,0.06,PayPal,Salesperson_68,2756.86,1802.56,954.3,11,4,2020
INV-006549,2018-01-02,Product_15,Sports,North,Customer_704,47,414.95,0.07,Bank Transfer,Salesperson_9,18137.46,8125.69,10011.77,1,1,2018
INV-041238,2020-05-16,Product_1,Electronics,East,Customer_270,2,251.37,0.09,Cash,Salesperson_33,457.49,302.34,155.15,5,2,2020
INV-029188,2019-01-15,Product_26,Home & Garden,East,Customer_877,29,103.14,0.28,PayPal,Salesperson_40,2153.56,1630.74,522.82,1,1,2019
INV-030743,2018-08-20,Product_41,Sports,West,Customer_654,34,366.8,0.23,PayPal,Salesperson_94,9602.82,6984.61,2618.21,8,3,2018
INV-031622,2022-12-04,Product_13,Electronics,Central,Customer_751,15,267.65,0.3,Credit Card,Salesperson_30,2810.32,2697.22,113.1,12,4,2022
INV-002175,2021-04-12,Product_7,Sports,Central,Customer_187,13,461.57,0.08,PayPal,Salesperson_28,5520.38,4198.14,1322.24,4,2,2021
INV-047465,2021-05-05,Product_15,Sports,Central,Customer_888,2,184.36,0.27,Cash,Salesperson_75,269.17,188.28,80.89,5,2,2021
INV-046120,2019-09-04,Product_37,Toys,Central,Customer_730,11,221.74,0.14,Cash,Salesperson_20,2097.66,1382.98,714.68,9,3,2019
INV-013658,2021-03-27,Product_8,Electronics,South,Customer_697,19,60.52,0.01,Bank Transfer,Salesperson_12,1138.38,695.11,443.27,3,1,2021
INV-018961,2019-06-16,Product_5,Home & Garden,East,Customer_874,13,382.44,0.02,Debit Card,Salesperson_4,4872.29,3360.66,1511.63,6,2,2019
INV-025211,2020-04-11,Product_18,Toys,North,Customer_304,39,141.13,0.28,Cash,Salesperson_80,3962.93,3262.42,700.51,4,2,2020
INV-040053,2018-04-01,Product_39,Sports,Central,Customer_513,19,147.15,0.28,PayPal,Salesperson_75,2013.01,1813.09,199.92,4,2,2018
INV-018019,2018-08-14,Product_7,Clothing,North,Customer_7,19,362.8,0.19,Cash,Salesperson_43,5583.49,4398.39,1185.1,8,3,2018
INV-004752,2018-10-28,Product_39,Sports,Central,Customer_662,18,164.45,0.2,Cash,Salesperson_28,2368.08,2016.86,351.22,10,4,2018
INV-037244,2018-03-04,Product_28,Electronics,North,Customer_965,41,213.31,0.01,Credit Card,Salesperson_25,8658.25,5870.59,2787.66,3,1,2018
INV-043367,2022-08-10,Product_33,Home & Garden,East,Customer_286,41,59.8,0.26,Bank Transfer,Salesperson_22,1814.33,1577.52,236.81,8,3,2022
INV-015563,2018-03-28,Product_22,Home & Garden,Central,Customer_885,7,495.48,0.12,Cash,Salesperson_11,3052.16,2295.63,756.53,3,1,2018
INV-022713,2022-01-10,Product_22,Toys,Central,Customer_742,9,94.65,0.28,Cash,Salesperson_48,613.33,450.61,162.72,1,1,2022
INV-028069,2019-09-06,Product_20,Clothing,North,Customer_811,11,179.37,0.13,Credit Card,Salesperson_8,1716.57,1233.03,483.54,9,3,2019
INV-037946,2022-07-18,Product_25,Toys,East,Customer_554,9,491.99,0.14,PayPal,Salesperson_64,3808.0,2333.93,1474.07,7,3,2022
INV-006849,2021-05-18,Product_29,Electronics,West,Customer_605,49,474.35,0.01,PayPal,Salesperson_4,23010.72,16036.62,6974.1,5,2,2021
INV-014233,2019-05-04,Product_23,Home & Garden,East,Customer_446,20,398.04,0.25,Debit Card,Salesperson_76,5970.6,5490.79,479.81,5,2,2019
INV-005657,2020-05-14,Product_13,Clothing,East,Customer_36,11,16.3,0.23,Cash,Salesperson_97,138.06,124.52,13.54,5,2,2020
INV-030966,2020-07-01,Product_47,Toys,East,Customer_573,44,231.35,0.08,Cash,Salesperson_65,9365.05,4384.37,4980.68,7,3,2020
INV-006968,2021-11-15,Product_33,Sports,Central,Customer_273,13,49.75,0.19,PayPal,Salesperson_64,523.87,382.08,141.79,11,4,2021
INV-030467,2022-08-24,Product_38,Toys,West,Customer_805,38,237.87,0.15,Bank Transfer,Salesperson_69,7683.2,3650.42,4032.78,8,3,2022
INV-018957,2018-08-21,Product_28,Sports,South,Customer_27,45,326.36,0.17,Bank Transfer,Salesperson_23,12189.55,6190.52,5999.03,8,3,2018
INV-003405,2021-08-13,Product_48,Clothing,East,Customer_484,15,373.27,0.21,Credit Card,Salesperson_35,4423.25,3257.32,1165.93,8,3,2021
INV-038240,2019-10-21,Product_21,Home & Garden,North,Customer_875,14,352.0,0.07,PayPal,Salesperson_4,4583.04,2966.87,1616.17,10,4,2019
INV-004811,2022-03-11,Product_34,Electronics,Central,Customer_998,47,175.63,0.18,PayPal,Salesperson_86,6768.78,4623.61,2145.17,3,1,2022
INV-024286,2019-09-13,Product_28,Electronics,East,Customer_641,28,341.05,0.21,PayPal,Salesperson_15,7544.03,6602.66,941.37,9,3,2019
INV-008880,2022-11-30,Product_10,Sports,South,Customer_130,36,467.15,0.27,Cash,Salesperson_37,12276.7,10698.49,1578.21,11,4,2022
INV-028107,2019-05-11,Product_10,Toys,East,Customer_146,13,74.43,0.08,Cash,Salesperson_27,890.18,541.45,348.73,5,2,2019
INV-028033,2018-10-21,Product_19,Sports,South,Customer_432,5,443.62,0.28,Cash,Salesperson_97,1597.03,921.64,675.39,10,4,2018
INV-018077,2020-02-02,Product_33,Electronics,West,Customer_665,8,70.14,0.29,Credit Card,Salesperson_41,398.4,235.43,162.97,2,1,2020
INV-042530,2021-05-19,Product_5,Toys,South,Customer_232,44,435.52,0.12,Bank Transfer,Salesperson_60,16863.33,8638.98,8224.35,5,2,2021
INV-000850,2021-02-15,Product_8,Home & Garden,West,Customer_778,49,129.34,0.23,Debit Card,Salesperson_89,4880.0,2941.25,1938.75,2,1,2021
INV-040059,2018-02-24,,Sports,East,Customer_947,26,198.29,0.23,Cash,Salesperson_36,3969.77,2664.25,1305.52,2,1,2018
INV-042753,2019-03-19,Product_39,Sports,North,Customer_549,44,153.79,0.13,Credit Card,Salesperson_9,5887.08,4425.01,1462.07,3,1,2019
INV-011073,2018-10-13,Product_32,Clothing,Central,Customer_833,17,108.78,0.24,PayPal,Salesperson_75,1405.44,858.51,546.93,10,4,2018
INV-025804,2020-02-23,Product_3,Home & Garden,West,Customer_910,7,381.72,0.15,Cash,Salesperson_78,2271.23,1196.2,1075.03,2,1,2020
INV-032495,2021-08-13,Product_11,Electronics,West,Customer_739,24,29.0,0.27,PayPal,Salesperson_76,508.08,310.53,197.55,8,3,2021
INV-026961,2021-06-25,Product_14,Home & Garden,North,Customer_324,49,231.52,0.04,Credit Card,Salesperson_6,10890.7,5045.84,5844.86,6,2,2021
INV-025465,2022-06-13,Product_35,Toys,West,Customer_682,9,397.24,0.19,Bank Transfer,Salesperson_34,2895.88,2337.77,558.11,6,2,2022
INV-027322,2021-08-27,Product_2,Toys,North,Customer_17,36,35.71,0.09,PayPal,Salesperson_55,1169.86,565.18,604.68,8,3,2021
INV-029298,2018-08-22,Product_19,Sports,Central,Customer_983,4,52.22,0.14,PayPal,Salesperson_29,179.64,136.91,42.73,8,3,2018
INV-037334,2019-09-11,Product_11,Home & Garden,West,Customer_383,14,337.45,0.06,PayPal,Salesperson_60,4440.84,2390.68,2050.16,9,3,2019
INV-030809,2020-10-19,Product_29,Sports,Central,Customer_364,19,441.59,0.09,PayPal,Salesperson_12,7635.09,5210.74,2424.35,10,4,2020
INV-024880,2020-05-18,Product_14,Clothing,East,Customer_967,27,370.8,0.15,Credit Card,Salesperson_72,8509.86,6388.97,2120.89,5,2,2020
INV-003624,2019-08-29,Product_26,Home & Garden,East,Customer_662,16,96.87,0.26,Cash,Salesperson_17,1146.94,893.64,253.3,8,3,2019
INV-019794,2018-01-19,Product_46,Sports,Central,Customer_689,27,322.45,0.15,Bank Transfer,Salesperson_78,7400.23,3922.63,3477.6,1,1,2018
INV-028865,2018-12-10,Product_30,Sports,South,Customer_430,32,292.17,0.13,Debit Card,Salesperson_59,8134.01,6372.68,1761.33,12,4,2018
INV-017349,2019-06-18,Product_43,Electronics,Central,Customer_705,18,217.78,0.25,,Salesperson_62,2940.03,2687.68,252.35,6,2,2019
INV-003369,2019-05-20,Product_48,Sports,South,Customer_427,15,181.31,0.27,PayPal,Salesperson_52,1985.34,1195.87,789.47,5,2,2019
INV-006884,2018-06-22,Product_21,Clothing,North,Customer_486,46,147.05,0.08,Debit Card,Salesperson_43,6223.16,3819.28,2403.88,6,2,2018
INV-025605,2022-09-06,Product_40,Toys,Central,Customer_337,30,95.25,0.22,Debit Card,Salesperson_50,2228.85,1762.12,466.73,9,3,2022
INV-047224,2018-09-17,Product_33,Home & Garden,East,Customer_8,48,86.33,0.07,PayPal,Salesperson_84,3853.77,2009.33,1844.44,9,3,2018
INV-009597,2021-06-22,Product_33,Toys,Central,Customer_194,12,38.56,0.24,Bank Transfer,Salesperson_43,351.67,271.61,80.06,6,2,2021
INV-022557,2019-08-07,Product_22,Sports,East,Customer_836,49,262.52,0.16,Debit Card,Salesperson_81,10805.32,6026.77,4778.55,8,3,2019
INV-009371,2020-07-31,Product_36,Home & Garden,East,Customer_199,45,321.5,0.1,Cash,Salesperson_90,13020.75,9337.39,3683.36,7,3,2020
INV-012996,2022-05-01,Product_20,Clothing,West,Customer_3,23,447.74,0.12,,Salesperson_60,9062.26,5351.12,3711.14,5,2,2022
INV-041102,2018-07-28,Product_37,Sports,West,Customer_694,20,482.83,0.03,Bank Transfer,Salesperson_69,9366.9,4949.94,4416.96,7,3,2018
INV-043804,2022-11-27,Product_21,Sports,North,Customer_851,44,80.39,0.15,Bank Transfer,Salesperson_61,3006.59,2413.37,593.22,11,4,2022
INV-043492,2018-09-01,Product_25,Electronics,East,Customer_266,32,492.09,0.16,Bank Transfer,Salesperson_87,13227.38,9207.78,4019.6,9,3,2018
INV-019936,2019-05-05,Product_1,Home & Garden,North,Customer_249,24,309.87,0.08,Bank Transfer,Salesperson_88,6841.93,4047.73,2794.2,5,2,2019
INV-005253,2020-08-28,Product_4,Sports,North,Customer_368,46,486.62,0.1,Debit Card,Salesperson_4,20146.07,15050.14,5095.93,8,3,2020
INV-049393,2022-08-27,Product_41,Electronics,South,Customer_348,20,338.02,0.0,Credit Card,Salesperson_63,6760.4,4704.01,2056.39,8,3,2022
INV-013499,2022-07-13,Product_16,Toys,West,Customer_117,41,327.21,0.18,Cash,Salesperson_41,11000.8,6550.16,4450.64,7,3,2022
INV-033754,2022-12-16,Product_1,Clothing,East,Customer_543,5,117.38,0.29,Credit Card,Salesperson_80,416.7,344.09,72.61,12,4,2022
INV-023157,2018-04-21,Product_19,Sports,North,Customer_90,15,256.14,0.15,Cash,Salesperson_36,3265.78,2369.43,896.35,4,2,2018
INV-046161,2019-12-06,Product_34,Sports,Central,Customer_551,43,234.3,0.19,PayPal,Salesperson_29,8160.67,4677.73,3482.94,12,4,2019
INV-039670,2020-03-14,Product_34,Toys,East,Customer_122,24,404.28,0.09,Cash,Salesperson_20,8829.48,3912.49,4916.99,3,1,2020
INV-004370,2018-03-27,Product_28,Electronics,,Customer_132,16,244.09,0.28,Bank Transfer,Salesperson_98,2811.92,2362.56,449.36,3,1,2018
INV-027661,2018-09-08,Product_1,Home & Garden,East,Customer_9,1,11.21,0.02,Bank Transfer,Salesperson_11,10.99,4.66,6.33,9,3,2018
INV-009514,2022-10-24,Product_9,Toys,West,Customer_692,7,329.39,0.14,Bank Transfer,Salesperson_27,1982.93,939.3,1043.63,10,4,2022
INV-017256,2020-11-23,Product_3,Toys,Central,Customer_755,27,447.84,0.09,Debit Card,Salesperson_13,11003.43,6655.09,4348.34,11,4,2020
INV-012479,2020-07-10,Product_7,Clothing,East,Customer_739,36,404.5,0.22,PayPal,Salesperson_19,11358.36,7032.22,4326.14,7,3,2020
INV-026298,2020-04-20,,Sports,South,Customer_401,31,32.41,0.23,PayPal,Salesperson_15,773.63,673.03,100.6,4,2,2020
INV-023867,2019-03-30,Product_34,Electronics,Central,Customer_324,24,255.71,0.14,Debit Card,Salesperson_48,5277.85,3212.71,2065.14,3,1,2019
INV-046037,2022-02-28,Product_39,Electronics,Central,Customer_625,1,66.27,0.2,Credit Card,Salesperson_33,53.02,35.01,18.01,2,1,2022
INV-001377,2022-01-09,Product_26,Toys,East,Customer_267,25,61.64,0.08,PayPal,Salesperson_58,1417.72,693.55,724.17,1,1,2022
INV-035170,2019-01-07,Product_40,Home & Garden,East,Customer_761,48,152.13,0.23,Debit Card,Salesperson_14,5622.72,5043.9,578.82,1,1,2019
INV-007542,2021-03-19,Product_50,Toys,Central,Customer_349,31,116.42,0.15,Credit Card,Salesperson_41,3067.67,2276.8,790.87,3,1,2021
INV-027404,2022-01-18,Product_35,Sports,Central,Customer_330,12,423.94,0.24,,Salesperson_17,3866.33,2777.51,1088.82,1,1,2022
INV-003572,2018-05-27,Product_49,Home & Garden,North,Customer_417,30,405.11,0.13,PayPal,Salesperson_88,10573.37,7090.68,3482.69,5,2,2018
INV-026887,2020-12-24,Product_7,Home & Garden,West,Customer_79,21,154.01,0.08,Bank Transfer,Salesperson_30,2975.47,1363.41,1612.06,12,4,2020
INV-037875,2019-02-01,Product_8,Electronics,West,Customer_636,15,395.83,0.21,Credit Card,Salesperson_57,4690.59,3189.21,1501.38,2,1,2019
INV-045706,2022-02-20,Product_32,Home & Garden,South,Customer_340,35,199.55,0.2,Credit Card,Salesperson_81,5587.4,4365.27,1222.13,2,1,2022
INV-011193,2018-06-29,Product_48,Toys,South,Customer_150,40,126.71,0.2,Credit Card,Salesperson_51,4054.72,2740.19,1314.53,6,2,2018
INV-013420,2019-07-25,Product_11,Clothing,West,Customer_465,20,113.55,0.14,PayPal,Salesperson_50,1953.06,1376.37,576.69,7,3,2019
INV-014668,2022-07-09,Product_1,Electronics,East,Customer_654,9,219.88,0.21,PayPal,Salesperson_19,1563.35,891.3,672.05,7,3,2022
INV-017875,2020-10-29,Product_12,Toys,Central,Customer_24,7,331.52,0.13,Debit Card,Salesperson_18,2018.96,1218.4,800.56,10,4,2020
INV-002622,2018-11-11,Product_44,Sports,West,Customer_60,3,260.66,0.13,Bank Transfer,Salesperson_53,680.32,489.57,190.75,11,4,2018
INV-036349,2019-12-13,Product_20,Toys,Central,Customer_156,13,304.24,0.01,Bank Transfer,Salesperson_12,3915.57,2468.39,1447.18,12,4,2019
INV-022304,2022-04-23,Product_46,Sports,South,Customer_935,27,401.69,0.19,Bank Transfer,Salesperson_25,8784.96,7453.39,1331.57,4,2,2022
INV-011552,2019-10-06,Product_44,Home & Garden,West,Customer_237,18,163.01,0.22,Credit Card,Salesperson_23,2288.66,1336.0,952.66,10,4,2019
INV-045712,2019-08-18,Product_36,Electronics,East,Customer_710,2,322.68,0.21,,Salesperson_79,509.83,361.52,148.31,8,3,2019
INV-044976,2022-08-06,Product_30,Home & Garden,North,Customer_485,7,135.62,0.23,Bank Transfer,Salesperson_11,730.99,662.64,68.35,8,3,2022
INV-027905,2019-12-19,Product_41,Home & Garden,West,Customer_65,26,252.84,0.19,Debit Card,Salesperson_33,5324.81,2852.09,2472.72,12,4,2019
INV-002010,2018-10-05,Product_27,Sports,Central,Customer_294,40,96.04,0.22,Cash,Salesperson_9,2996.45,1831.88,1164.57,10,4,2018
INV-023247,2022-01-22,Product_43,Toys,East,Customer_973,26,235.75,0.13,PayPal,Salesperson_63,5332.66,3861.12,1471.54,1,1,2022
INV-004372,2022-09-25,Product_20,Electronics,North,Customer_778,29,451.07,0.04,Debit Card,Salesperson_25,12557.79,6646.67,5911.12,9,3,2022
INV-032515,2022-03-22,Product_50,Toys,East,Customer_608,23,240.01,0.11,Debit Card,Salesperson_63,4913.0,3136.56,1776.44,3,1,2022
INV-015367,2018-09-18,Product_19,Sports,South,Customer_404,45,297.92,0.28,Credit Card,Salesperson_11,9652.61,5633.3,4019.31,9,3,2018
INV-021346,2021-10-28,Product_39,Home & Garden,West,Customer_66,10,145.1,0.25,Cash,Salesperson_77,1088.25,854.27,233.98,10,4,2021
INV-031221,2021-07-03,Product_32,,West,Customer_58,40,110.51,0.23,Debit Card,Salesperson_46,3403.71,2310.94,1092.77,7,3,2021
INV-049216,2022-05-10,Product_21,Toys,North,Customer_73,17,401.03,0.28,Credit Card,Salesperson_83,4908.61,3319.58,1589.03,5,2,2022
INV-028845,2019-03-15,Product_6,Sports,Central,Customer_637,25,257.52,0.08,Cash,Salesperson_47,5922.96,3190.2,2732.76,3,1,2019
INV-026917,2021-11-27,Product_27,Clothing,North,Customer_440,28,374.4,0.08,Cash,Salesperson_35,9644.54,4487.65,5156.89,11,4,2021
INV-025794,2021-09-10,Product_20,Home & Garden,South,Customer_236,28,432.69,0.22,Debit Card,Salesperson_91,9449.95,6098.78,3351.17,9,3,2021
INV-003404,2022-07-20,Product_11,Toys,West,Customer_155,28,347.35,0.28,Credit Card,Salesperson_40,7002.58,4382.2,2620.38,7,3,2022
INV-003346,2018-12-28,Product_44,Sports,West,Customer_287,40,187.79,0.25,Debit Card,Salesperson_75,5633.7,3041.79,2591.91,12,4,2018
INV-048042,2018-08-09,Product_44,Toys,East,Customer_126,45,336.12,0.26,Bank Transfer,Salesperson_40,11192.8,10185.36,1007.44,8,3,2018
INV-046393,2020-04-20,Product_4,Sports,East,Customer_738,44,124.06,0.2,Credit Card,Salesperson_42,4366.91,3168.08,1198.83,4,2,2020
INV-029119,2019-05-15,Product_28,Sports,Central,Customer_609,21,445.5,0.29,Credit Card,Salesperson_83,6642.4,5538.57,1103.83,5,2,2019
INV-028335,2022-08-26,Product_17,Sports,Central,Customer_118,15,98.62,0.19,Debit Card,Salesperson_48,1198.23,984.49,213.74,8,3,2022
INV-001252,2018-04-25,Product_25,Clothing,Central,Customer_447,35,415.97,0.25,Debit Card,Salesperson_67,10919.21,7311.93,3607.28,4,2,2018
INV-009178,2021-09-06,Product_38,Sports,South,Customer_712,11,43.59,0.11,Credit Card,Salesperson_62,426.75,298.63,128.12,9,3,2021
INV-001810,2021-09-10,Product_41,Clothing,East,Customer_903,35,441.16,0.19,PayPal,Salesperson_37,12506.89,8854.46,3652.43,9,3,2021
INV-029906,2020-02-13,Product_12,Sports,South,Customer_669,9,480.08,0.13,Debit Card,Salesperson_56,3759.03,2341.66,1417.37,2,1,2020
INV-022404,2021-11-09,Product_15,Electronics,East,Customer_181,30,187.63,0.22,Credit Card,Salesperson_18,4390.54,3609.87,780.67,11,4,2021
